t,x,y,z
3.36,-6.671139870945182,-2.6946701509605773,29.77365751982121
3.37,-6.287089098707471,-2.5735120564553973,29.158586073809786
3.38,-5.930136510875036,-2.4965490713945004,28.543839265929037
3.39,-5.601360158019733,-2.45816247366577,27.933324656607525
3.4,-5.301920635293739,-2.453588381160655,27.330356088348218
3.41,-5.031979816501872,-2.478971441957712,26.736841106843837
3.42,-4.791321374811301,-2.530366854755832,26.154486544156647
3.43,-4.579490380264081,-2.6044093960337866,25.58491161021146
3.44,-4.395737966462298,-2.698844342209097,25.029089739877445
3.45,-4.239367293312203,-2.8114624783920763,24.487780331653415
3.46,-4.109400564095435,-2.9402780985574055,23.961789566196305
3.47,-4.004293584267052,-3.0844955297835783,23.451916233368433
3.48,-3.923434548491918,-3.243409862668142,22.958689369933577
3.49,-3.8662865135590305,-3.4162867535849744,22.482621404617877
3.5,-3.832056834556966,-3.6025461884824757,22.024254932244656
3.5100000000000002,-3.8182087858483142,-3.8031437895270424,21.584492454490313
3.52,-3.824366380875325,-4.01861854134142,21.164264811160386
3.5300000000000002,-3.850718182989706,-4.249252624087788,20.764463027479476
3.54,-3.897452755543165,-4.495328217928291,20.38597812867225
3.5500000000000003,-3.9647586618874135,-4.757127503025113,20.02970113996331
3.56,-4.05279602218435,-5.034962518638547,19.696524736082264
3.5700000000000003,-4.159945473164464,-5.331119574097998,19.387775848271172
3.58,-4.285484257833278,-5.647268888592827,19.105742970502003
3.59,-4.429835877133085,-5.983938395388774,18.852838374614368
3.6,-4.59342383200618,-6.34165602775158,18.631474332447887
3.61,-4.7766716233948365,-6.72094971894694,18.444063115842198
3.62,-4.980002752241359,-7.122347402240614,18.29301699663691
3.63,-5.203840719488016,-7.54637701089829,18.18074824667167
3.64,-5.448780193162198,-7.994396782796988,18.1106638160072
3.65,-5.714908535290984,-8.466257953388503,18.087535896344434
3.66,-6.001839585880212,-8.960029791971754,18.11571382533363
3.67,-6.3091869681855695,-9.473780684639323,18.199546441708947
3.68,-6.636564305462795,-10.005579017483875,18.343382584204562
3.69,-6.983842989232987,-10.553525416399085,18.55191652622536
3.7,-7.351895345081409,-11.113948585337537,18.831797899798914
3.71,-7.738807103904944,-11.67953795426958,19.18700709346526
3.72,-8.142148439470342,-12.242634895225216,19.620925379455553
3.73,-8.559512814947382,-12.795575946368542,20.13698708361539
